1.764095020299e-02,6.753603331856e-03,5.103586858614e-02,-8.369673325505e-02
1.839672126454e-02,-1.052581938961e-02,5.316174786260e-02,1.401357803195e-01
2.014531436691e-02,-3.260293463017e-03,4.782041931632e-02,5.813222622241e-02
2.393587986556e-02,-7.248199206241e-03,5.103115503379e-02,1.065464557818e-01
2.318010880401e-02,3.475983148489e-03,4.890527575734e-02,-4.257472112830e-02
2.647237227744e-02,7.154200157666e-03,4.162984135028e-02,-6.778539509128e-02
3.263925270123e-02,1.797254845404e-02,4.095721856643e-02,-1.847568971917e-01
3.407241313810e-02,1.121555705691e-02,4.191995150368e-02,-1.397290175491e-01
3.526795205856e-02,2.344416800750e-02,3.553093511423e-02,-2.326828574425e-01
3.940506685281e-02,7.739573908423e-03,3.782773505014e-02,-9.637225787261e-02
4.062628132590e-02,2.110692632850e-02,3.092412584731e-02,-2.106646854492e-01
4.333023568328e-02,1.215932362655e-02,3.225819284598e-02,-9.917126230872e-02
2.111727941501e-02,1.316701660934e-02,3.816933914668e-02,-1.424010782226e-01
1.646738120932e-02,1.276641978353e-02,4.544477355374e-02,-1.560716520490e-01
2.820412321677e-02,2.539562755993e-02,3.432039981349e-02,-2.319835487547e-01
2.137928520153e-02,2.288834963903e-02,4.567730781207e-02,-2.668213091236e-01
1.806467821409e-02,1.344103346085e-02,3.056364476766e-02,-1.222464861676e-01
2.557542385944e-02,1.992400800647e-02,3.974668326570e-02,-2.023466363259e-01
1.047068583647e-02,2.056825019240e-02,5.012748608463e-02,-3.244014106044e-01
1.727328703738e-02,1.940897842526e-02,4.877063357812e-02,-3.042527048071e-01
2.205367427062e-02,3.756012971238e-02,3.319433399395e-02,-3.770067305797e-01
2.485303980313e-02,3.184947086799e-02,3.739962384018e-02,-3.612486660859e-01
1.915311897603e-02,2.954442680777e-02,4.283794993821e-02,-3.944743362189e-01
7.193065653099e-03,2.610740879342e-02,4.799689325582e-02,-3.155855071042e-01
1.176950062851e-02,3.160421419503e-02,4.380068287546e-02,-4.178610629818e-01
3.461685921954e-03,2.473201100430e-02,4.435257480826e-02,-2.666686402680e-01
2.497307193543e-02,3.678217009177e-03,3.402414697126e-02,-4.023858307681e-02
1.990629315104e-02,7.428217009177e-03,2.719219291453e-02,-6.134609539320e-02
2.267169363654e-02,1.088532590563e-02,2.104844182847e-02,-7.397243629785e-02
1.670917595245e-02,-1.680826278439e-02,5.219409221652e-02,2.101501421346e-01
1.168068186280e-02,-6.537913646383e-03,5.160583428576e-02,1.032431315522e-01
1.132853558252e-02,-3.260293463017e-03,4.693516440069e-02,8.017877796540e-02
3.461685921954e-03,1.591523221992e-02,4.346731989263e-02,-1.721584414067e-01
6.739306105320e-03,1.392569155067e-02,4.845644820088e-02,-1.724455219047e-01
1.083834900208e-02,3.277620183366e-03,4.937687334822e-02,-2.251670603337e-02
9.664780008405e-03,9.290436635043e-03,4.378577831581e-02,-9.587536974396e-02
-2.696057806055e-03,1.451290719304e-02,4.532381972043e-02,-1.582959281940e-01
-2.696057806055e-03,2.332968597743e-02,4.620907463606e-02,-2.656103706785e-01
7.912875098990e-03,-3.277620183366e-03,5.478169548885e-02,7.368083278027e-02
3.277620183366e-03,7.912875098990e-03,5.478169548885e-02,-1.082171924106e-01
7.912875098990e-03,3.277620183366e-03,5.478169548885e-02,1.544222954667e-02
-6.194277322985e-03,2.493106903797e-02,4.980036066788e-02,-2.975945556642e-01
-5.973677989421e-03,1.252336652379e-02,5.031294802868e-02,-1.572119604459e-01
-9.471897506351e-03,1.939191043694e-02,5.193095349668e-02,-2.662130323640e-01
-3.277620183366e-03,7.912875098990e-03,5.478169548885e-02,-1.225600899169e-01
-1.616671194218e-02,1.847673716518e-02,5.056240982065e-02,-2.683130288613e-01
3.277620183366e-03,-7.912875098990e-03,5.478169548885e-02,1.461618511313e-01
9.993136550708e-03,-1.745561195679e-02,5.365402638411e-02,2.335767238133e-01
7.045426947177e-03,-1.117316856201e-02,5.160583428576e-02,1.615052850031e-01
-7.912875098990e-03,3.277620183366e-03,5.478169548885e-02,-2.123089828291e-02
4.276057659944e-02,2.800537400108e-02,2.172155508278e-02,-1.675370070914e-01
3.882386503260e-02,2.358448588545e-02,2.439403561255e-02,-1.617764991858e-01
2.801227648723e-02,2.017693181779e-02,1.803582425262e-02,-1.079067510987e-01
2.080998955015e-02,1.994372291682e-02,2.520725327226e-02,-1.474656998618e-01
2.649129010840e-02,2.514132561876e-02,2.738666419907e-02,-1.818771359258e-01
2.303917801678e-02,1.738801536160e-02,1.998392733352e-02,-1.039316486279e-01
3.175270265689e-02,2.566742562328e-02,2.206710926504e-02,-1.467463850383e-01
4.044439293867e-02,3.382030249774e-02,1.855507872871e-02,-1.812072417286e-01
3.489530870606e-02,3.521549079989e-02,1.879699502209e-02,-1.819960056938e-01
2.379238501849e-02,3.692236282209e-02,2.768454573089e-02,-2.905452172108e-01
3.450132403607e-02,4.042228089569e-02,1.964468207399e-02,-1.877901179149e-01
3.014032999111e-02,3.148350204106e-02,1.963654502866e-02,-1.700673407010e-01
2.865981289699e-02,4.265525292242e-02,2.321267784876e-02,-2.750223267072e-01
2.487891744262e-02,3.095740203654e-02,2.495609996269e-02,-2.104711010520e-01
-5.731648090494e-03,-1.032306395877e-02,5.531759816719e-02,1.795118899507e-01
-7.089282822752e-03,-2.410188859784e-03,5.230175042276e-02,7.571865439715e-02
-2.454027907128e-03,-7.045443775408e-03,5.230175042276e-02,1.446071472828e-01
-1.036690300612e-02,-5.687809043150e-03,5.531759816719e-02,1.269074575503e-01
-2.696057806055e-03,9.877652277419e-03,3.855797197600e-02,-9.246095639690e-02
1.197877476198e-02,3.750000000000e-03,2.770177957716e-02,-2.897742007745e-02
3.461685921954e-03,1.127997730429e-02,3.670147214821e-02,-1.068033306182e-01
1.013715982504e-02,9.762816451677e-03,3.107323143028e-02,-8.999599686530e-02
6.387159825039e-03,6.012816451677e-03,3.701993057139e-02,-5.328958262823e-02
1.207275707599e-02,5.055388253171e-03,2.082794371091e-02,-3.319438623068e-02
1.776363146458e-02,8.512497149628e-03,1.677937048420e-02,-4.752294389148e-02
3.752503690879e-02,-9.048634439308e-03,3.899322508735e-02,8.790881119696e-02
2.376401879645e-02,-3.901171248626e-03,3.500558024010e-02,4.331711481048e-02
2.601909020001e-02,-1.114937045487e-02,4.473715389558e-02,1.019894707060e-01
3.210582139490e-02,-1.303654018253e-02,4.298235987980e-02,1.426327917934e-01
2.222852470136e-02,-7.161464711643e-03,4.152641817811e-02,8.243359439329e-02
-2.454027907128e-03,-7.130709784365e-03,4.019616988767e-02,8.232359886572e-02
-2.454027907128e-03,-1.176596469999e-02,4.696201763210e-02,1.317836175031e-01
3.767806763811e-03,-1.261606930322e-02,4.700025375067e-02,1.412637846289e-01
6.715516367342e-03,-1.889851269801e-02,4.904844584901e-02,2.099454014416e-01
2.925473903085e-03,-4.720520924582e-03,3.800544506870e-02,5.488647952182e-02
6.693280666896e-03,-7.980814387598e-03,4.232958386560e-02,8.964487779233e-02
1.341174591697e-02,-1.188198563622e-02,3.905143047182e-02,1.136323307210e-01
1.197877476198e-02,-3.750000000000e-03,2.770177957716e-02,2.953004342815e-02
1.869724001206e-02,-7.651171248626e-03,2.817362618338e-02,6.086239233710e-02
6.675473903085e-03,-8.470520924582e-03,3.205874592759e-02,7.799797751123e-02
1.339393915316e-02,-1.237169217321e-02,3.253059253381e-02,1.061781522895e-01
2.947709603531e-03,-2.445499801938e-02,4.935956196773e-02,3.097622673439e-01
8.124726509098e-03,-2.884571824275e-02,4.589789252384e-02,3.732312919421e-01
1.566328891946e-02,-2.090796077522e-02,4.026043091299e-02,1.858543075469e-01
1.189253327291e-02,-2.328923292138e-02,4.558677640512e-02,2.717194847362e-01
1.860857267465e-02,-2.255661774002e-02,4.873242277262e-02,3.029110941174e-01
2.237932832119e-02,-2.017534559387e-02,4.340607728049e-02,2.222416839357e-01
2.846605951608e-02,-2.206251532153e-02,4.165128326471e-02,2.976325346817e-01
3.102384459041e-02,-2.752100909103e-02,3.589956814221e-02,3.030833073263e-01
4.463119388327e-02,2.268590984707e-02,1.709732428578e-02,-1.029433190483e-01
4.069448231643e-02,1.826502173145e-02,1.976980481554e-02,-9.710194906683e-02
3.364340909016e-02,1.730238090977e-02,1.665551887738e-02,-8.967129330487e-02
4.991583465384e-02,2.066117381763e-02,1.664133612943e-02,-9.523706314638e-02
5.231745244238e-02,1.256206869282e-02,1.695865823745e-02,-6.183115201640e-02
3.855791793070e-02,-2.302664205907e-02,3.164464267891e-02,2.221734462515e-01
4.141934837026e-02,-1.358024254635e-02,3.340722300896e-02,1.306053349780e-01
3.011526432955e-02,-3.901171248626e-03,3.067756323336e-02,3.441806761217e-02
3.694721838627e-02,-3.901171248626e-03,3.419104115884e-02,1.870810222480e-02
4.838891234208e-02,-4.531608107046e-03,2.526844738985e-02,1.062930185869e-02
4.084152984774e-02,-8.432779355672e-03,2.860503908045e-02,6.183295794127e-02
4.208144035571e-02,8.097966727304e-03,2.764006568583e-02,-7.340062002225e-02
4.124810328217e-02,1.172610527525e-02,2.168176789016e-02,-7.223832043781e-02
2.819841307272e-02,7.135325905634e-03,2.101230182218e-02,-5.119734302971e-02
3.132431746852e-02,3.678217009177e-03,2.969612996451e-02,-4.085026948314e-02
3.815627152525e-02,3.678217009177e-03,3.320960789000e-02,-4.209960291225e-02
4.758643263754e-02,8.047888266072e-03,1.932660946841e-02,-5.636715655621e-02
4.841976971109e-02,4.419749718127e-03,2.528490726408e-02,-4.006967505369e-02
3.419703005589e-02,1.076346445358e-02,1.856748195200e-02,-6.124519509063e-02
2.140350284332e-02,-1.121990189112e-02,2.201322676759e-02,7.154651158193e-02
2.693022227950e-02,-7.469901891120e-03,2.197708676130e-02,4.405624437486e-02
3.433801166645e-02,-1.200150999817e-02,2.322303873963e-02,7.246405131040e-02
5.058074198543e-02,-7.935623162534e-03,1.930602134156e-02,3.303327643699e-02
4.911965173958e-02,-3.404015055487e-03,1.275676850433e-02,1.217938781606e-02
4.609448502268e-02,3.628138547945e-03,1.276089675695e-02,-2.814616207091e-02
2.151363146458e-02,4.762497149628e-03,1.147606962530e-02,-2.310275695667e-02
2.771175702942e-02,-3.568730642494e-03,1.400524015508e-02,1.025009814543e-02
2.777089468366e-02,3.457108896457e-03,1.402188848481e-02,-2.052489152063e-02
5.171075974315e-02,2.159435267471e-02,5.757690610363e-03,-3.534181950523e-02
4.402450118404e-02,2.708293891333e-02,1.053161157432e-02,-7.155159050610e-02
4.930914195461e-02,2.505820288389e-02,1.007562341797e-02,-7.057579244973e-02
4.314834729605e-02,3.368947858018e-02,1.107236694299e-02,-1.098998400123e-01
4.729819836149e-02,2.000564615104e-02,2.858480988713e-03,-1.327668939281e-02
4.175544908751e-02,2.190930769161e-02,6.213678766710e-03,-3.615296391113e-02
4.641294344586e-02,1.118886736665e-02,2.858480988713e-03,-1.532188081923e-02
3.762189729554e-02,2.925473903085e-03,5.267160852615e-03,-1.211011744912e-02
3.206277168412e-02,6.382582799542e-03,8.718587625909e-03,-2.339052049890e-02
4.142381513762e-02,6.553612451030e-03,8.125641841328e-03,-2.296379298622e-02
3.586468952620e-02,1.001072134749e-02,1.157706861462e-02,-4.152384731534e-02
3.531106856047e-02,1.654963780368e-02,9.665105540004e-03,-4.872805840858e-02
3.461685921954e-03,3.223201100430e-02,3.890350584822e-02,-3.147916160875e-01
